step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
111,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',9.94,0,Travel and Transport
111,'C995844287','5','F','28007','M1946091778','28007','es_wellnessandbeauty',49.56,0,Health and Wellness
111,'C996804095','3','M','28007','M1823072687','28007','es_transportation',3.87,0,Travel and Transport
111,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',31.63,0,Travel and Transport
111,'C194016923','3','F','28007','M855959430','28007','es_hyper',73.22,0,Retail and Fashion
111,'C545248492','4','M','28007','M1823072687','28007','es_transportation',41.69,0,Travel and Transport
111,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',2.26,0,Travel and Transport
111,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',31.49,0,Travel and Transport
111,'C187514477','3','M','28007','M348934600','28007','es_transportation',15.68,0,Travel and Transport
111,'C603081336','3','F','28007','M1823072687','28007','es_transportation',10.08,0,Travel and Transport
111,'C1093826151','4','M','28007','M348934600','28007','es_transportation',48.44,0,Travel and Transport
111,'C574062699','2','M','28007','M1823072687','28007','es_transportation',36.42,0,Travel and Transport
111,'C72353846','2','M','28007','M1823072687','28007','es_transportation',21.1,0,Travel and Transport
111,'C72353846','2','M','28007','M1888755466','28007','es_otherservices',679.76,1,Services
111,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',33.51,0,Travel and Transport
111,'C83613815','2','F','28007','M1823072687','28007','es_transportation',39.92,0,Travel and Transport
111,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',33.4,0,Travel and Transport
111,'C476477241','4','M','28007','M85975013','28007','es_food',12.24,0,Food and Dining
111,'C202531238','4','F','28007','M348934600','28007','es_transportation',52.47,0,Travel and Transport
111,'C202531238','4','F','28007','M1823072687','28007','es_transportation',33.66,0,Travel and Transport
111,'C345742557','5','F','28007','M1823072687','28007','es_transportation',7.96,0,Travel and Transport
111,'C487569403','2','M','28007','M1823072687','28007','es_transportation',36.9,0,Travel and Transport
111,'C51444479','3','M','28007','M1823072687','28007','es_transportation',5.78,0,Travel and Transport
111,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',20.84,0,Travel and Transport
111,'C546957379','5','M','28007','M348934600','28007','es_transportation',17.17,0,Travel and Transport
111,'C156162339','2','F','28007','M348934600','28007','es_transportation',4.78,0,Travel and Transport
111,'C60351691','2','F','28007','M348934600','28007','es_transportation',38.46,0,Travel and Transport
111,'C1698653726','2','M','28007','M85975013','28007','es_food',45.97,0,Food and Dining
111,'C1879341237','4','M','28007','M348934600','28007','es_transportation',65.1,0,Travel and Transport
111,'C603564532','1','M','28007','M1600850729','28007','es_fashion',130.73,0,Retail and Fashion
111,'C1156346576','4','F','28007','M348934600','28007','es_transportation',4.61,0,Travel and Transport
111,'C662931726','2','F','28007','M1823072687','28007','es_transportation',24.92,0,Travel and Transport
111,'C823286801','2','F','28007','M348934600','28007','es_transportation',47.85,0,Travel and Transport
111,'C1769927077','2','F','28007','M348934600','28007','es_transportation',16.68,0,Travel and Transport
111,'C1551465414','1','M','28007','M348934600','28007','es_transportation',15.46,0,Travel and Transport
111,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',43.98,0,Travel and Transport
111,'C1988407051','5','M','28007','M348934600','28007','es_transportation',17.5,0,Travel and Transport
111,'C327430270','5','F','28007','M348934600','28007','es_transportation',13.23,0,Travel and Transport
111,'C1870872671','2','F','28007','M348934600','28007','es_transportation',20.36,0,Travel and Transport
111,'C98707741','4','F','28007','M348934600','28007','es_transportation',55.14,0,Travel and Transport
111,'C1622124632','2','M','28007','M348934600','28007','es_transportation',25.81,0,Travel and Transport
111,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',10.99,0,Travel and Transport
111,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',5.23,0,Travel and Transport
111,'C757503768','5','M','28007','M348934600','28007','es_transportation',17.3,0,Travel and Transport
111,'C638163213','1','F','28007','M348934600','28007','es_transportation',13.57,0,Travel and Transport
111,'C834963773','5','F','28007','M1823072687','28007','es_transportation',5.93,0,Travel and Transport
111,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',35.73,0,Travel and Transport
111,'C272748313','4','M','28007','M1823072687','28007','es_transportation',47.24,0,Travel and Transport
111,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',32.27,0,Travel and Transport
111,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',28.41,0,Travel and Transport
112,'C603564532','1','M','28007','M348934600','28007','es_transportation',40.36,0,Travel and Transport
112,'C603564532','1','M','28007','M1823072687','28007','es_transportation',18.59,0,Travel and Transport
112,'C823286801','2','F','28007','M348934600','28007','es_transportation',34.38,0,Travel and Transport
112,'C1093826151','4','M','28007','M348934600','28007','es_transportation',14.88,0,Travel and Transport
112,'C923875417','5','F','28007','M348934600','28007','es_transportation',13.94,0,Travel and Transport
112,'C998987490','2','F','28007','M1823072687','28007','es_transportation',33.25,0,Travel and Transport
112,'C168310052','2','M','28007','M1823072687','28007','es_transportation',9.39,0,Travel and Transport
112,'C996804095','3','M','28007','M1823072687','28007','es_transportation',5.94,0,Travel and Transport
112,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',32.93,0,Travel and Transport
112,'C546957379','5','M','28007','M348934600','28007','es_transportation',66.54,0,Travel and Transport
112,'C1563705147','5','F','28007','M151143676','28007','es_barsandrestaurants',38.15,0,Food and Dining
112,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',8.9,0,Travel and Transport
112,'C1130259702','3','M','28007','M348934600','28007','es_transportation',46.71,0,Travel and Transport
112,'C156162339','2','F','28007','M348934600','28007','es_transportation',21.75,0,Travel and Transport
112,'C1156346576','4','F','28007','M348934600','28007','es_transportation',10.21,0,Travel and Transport
112,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',3.85,0,Travel and Transport
112,'C1820855004','2','F','28007','M1053599405','28007','es_health',19.51,0,Health and Wellness
112,'C1820855004','2','F','28007','M1913465890','28007','es_health',155.74,0,Health and Wellness
112,'C671524709','5','F','28007','M1823072687','28007','es_transportation',48.89,0,Travel and Transport
112,'C588719767','2','M','28007','M1823072687','28007','es_transportation',13.55,0,Travel and Transport
112,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',24.04,0,Travel and Transport
112,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',33.54,0,Travel and Transport
112,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',10.97,0,Travel and Transport
112,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',44.95,0,Travel and Transport
112,'C603081336','3','F','28007','M1823072687','28007','es_transportation',47.29,0,Travel and Transport
112,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',15.51,0,Travel and Transport
112,'C194016923','3','F','28007','M348934600','28007','es_transportation',26.41,0,Travel and Transport
112,'C1551465414','1','M','28007','M855959430','28007','es_hyper',145.38,0,Retail and Fashion
112,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',12.26,0,Travel and Transport
112,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',32.17,0,Travel and Transport
112,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',13.04,0,Travel and Transport
112,'C506520283','4','F','28007','M348934600','28007','es_transportation',22.1,0,Travel and Transport
112,'C623601481','3','M','28007','M1823072687','28007','es_transportation',41.88,0,Travel and Transport
112,'C345742557','5','F','28007','M1823072687','28007','es_transportation',22.48,0,Travel and Transport
112,'C864655240','2','F','28007','M1823072687','28007','es_transportation',48.06,0,Travel and Transport
112,'C118437987','2','M','28007','M1823072687','28007','es_transportation',26.76,0,Travel and Transport
112,'C272748313','4','M','28007','M1823072687','28007','es_transportation',6.12,0,Travel and Transport
112,'C187514477','3','M','28007','M348934600','28007','es_transportation',74.69,0,Travel and Transport
112,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',31.43,0,Travel and Transport
112,'C476477241','4','M','28007','M1823072687','28007','es_transportation',23.12,0,Travel and Transport
112,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',34.96,0,Travel and Transport
112,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',18.37,0,Travel and Transport
112,'C490238464','3','M','28007','M1823072687','28007','es_transportation',40.02,0,Travel and Transport
112,'C638163213','1','F','28007','M348934600','28007','es_transportation',17.81,0,Travel and Transport
112,'C1870872671','2','F','28007','M151143676','28007','es_barsandrestaurants',15.09,0,Food and Dining
112,'C60351691','2','F','28007','M348934600','28007','es_transportation',36.99,0,Travel and Transport
112,'C337109624','2','F','28007','M1823072687','28007','es_transportation',58.19,0,Travel and Transport
112,'C39858251','5','F','28007','M348934600','28007','es_transportation',20.91,0,Travel and Transport
112,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',55.44,0,Travel and Transport
112,'C327430270','5','F','28007','M348934600','28007','es_transportation',11.55,0,Travel and Transport
112,'C1582366224','5','M','28007','M349281107','28007','es_fashion',24.82,0,Retail and Fashion
112,'C1582366224','5','M','28007','M1600850729','28007','es_fashion',89.91,0,Retail and Fashion
112,'C834963773','5','F','28007','M1823072687','28007','es_transportation',29.95,0,Travel and Transport
112,'C1988407051','5','M','28007','M348934600','28007','es_transportation',14.97,0,Travel and Transport
112,'C51444479','3','M','28007','M1946091778','28007','es_wellnessandbeauty',100.78,0,Health and Wellness
112,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',45.22,0,Travel and Transport
112,'C2072009750','2','F','28007','M349281107','28007','es_fashion',14.48,0,Retail and Fashion
112,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',3.84,0,Travel and Transport
112,'C583110837','3','M','28007','M348934600','28007','es_transportation',12.3,0,Travel and Transport
112,'C490092965','2','M','28007','M348934600','28007','es_transportation',25.18,0,Travel and Transport
112,'C757503768','5','M','28007','M348934600','28007','es_transportation',35.97,0,Travel and Transport
112,'C83613815','2','F','28007','M1823072687','28007','es_transportation',30.34,0,Travel and Transport
112,'C995844287','5','F','28007','M348934600','28007','es_transportation',33.09,0,Travel and Transport
112,'C995844287','5','F','28007','M1823072687','28007','es_transportation',6.5,0,Travel and Transport
112,'C819690995','5','F','28007','M1872033263','28007','es_home',178.89,0,Home and Living
112,'C662931726','2','F','28007','M1823072687','28007','es_transportation',52.38,0,Travel and Transport
112,'C1622124632','2','M','28007','M348934600','28007','es_transportation',26.35,0,Travel and Transport
112,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',48.79,0,Travel and Transport
112,'C1987405562','5','F','28007','M348934600','28007','es_transportation',10.61,0,Travel and Transport
112,'C98707741','4','F','28007','M348934600','28007','es_transportation',7.3,0,Travel and Transport
112,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',2.07,0,Travel and Transport
112,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',37.15,0,Travel and Transport
112,'C986553990','5','F','28007','M1823072687','28007','es_transportation',23.28,0,Travel and Transport
